address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.name,field_office.field_office,field_office.id,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.phone,image_url,name,phone,wikipedia.page_url,wikidata.page_url,osm.url,osm.latitude,osm.longitude,page_updated_date,population.male.allowed,population.male.criminal,population.male.non_criminal,population.female.allowed,population.female.criminal,population.female.non_criminal,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,facility_type.id,facility_type.housing.mandatory,facility_type.housing.guaranteed_min,facility_type.description,facility_type.expanded_name,inspection.last_date,inspection.last_rating,avg_stay_length
LA,"",ALEXANDRIA,71303,96 GEORGE THOMPSON DR,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",ALEXANDRIA STAGING FACILI,"","","",https://www.openstreetmap.org/?mlat=31.3119463&mlon=-92.4453558&zoom=15,31.3119463,-92.4453558,,true,138.86011904761,196.636904761956,false,0.12797619047619,0.211309523809524,46.4017857142829,27.6726190476186,36.7351190476177,225.026785714366,STAGING,318.782738095437,,,,2025-02-27,Pass,2.58553608224581
LA,United States,Jonesboro,71251,327 INDUSTRIAL DRIVE,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,https://www.ice.gov/sites/default/files/images/detention/jacksonParish.png,JACKSON PARISH CORRECTIONAL CENTER,"",https://en.wikipedia.org/wiki/Jonesboro%2C_Louisiana,"",https://www.openstreetmap.org/?mlat=32.2415380&mlon=-92.7154376&zoom=15,32.2415380,-92.7154376,2025-02-10T13:47:39.000000+0000,true,57.3928571428571,993.934523809521,true,0.889880952380952,3.56845238095239,8.33928571428572,6.52976190476191,21.889880952381,1019.02678571428,DIGSA,625.559523809521,500,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2024-12-12,Pass,37.271047849788
MN,United States,Willmar,56201,2201 23rd St NE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/kandiyohi.jpg,KANDIYOHI COUNTY JAIL,"",https://en.wikipedia.org/wiki/Activist_deportations_in_the_second_Trump_presidency,"",https://www.openstreetmap.org/?mlat=45.1219492&mlon=-95.0435373&zoom=15,45.1219492,-95.0435373,2025-03-06T12:28:47.000000+0000,true,69.0238095238096,62.5684523809523,true,7.25595238095238,4.91666666666667,19.9940476190476,9.91964285714286,7.37202380952381,106.479166666666,IGSA,111.717261904762,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-03-13,Pass,41.5785649409628
OK,United States,Newkirk,74647,1101 West Dry Road,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/images/detention/kayCounty_1.jpg,KAY CO JUSTICE FACILITY,"","","",https://www.openstreetmap.org/?mlat=36.8823649&mlon=-97.0536785&zoom=15,36.8823649,-97.0536785,2025-08-26T12:35:27.000000+0000,true,57.0416666666666,59.2261904761905,true,0.0,0.056547619047619,9.83035714285714,4.33333333333333,7.66071428571429,94.4999999999998,IGSA,99.5238095238093,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-03-06,Pass,23.1013133208255
KY,"",COVINGTON,41017,3000 DECKER CRANE LANE,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,"",KENTON COUNTY JAIL,"",https://en.wikipedia.org/wiki/Adam_Jones_%28American_football%29,"",https://www.openstreetmap.org/?mlat=39.0831712&mlon=-84.5107548&zoom=15,39.0831712,-84.5107548,,true,9.7172619047619,11.8452380952381,true,0.37202380952381,0.00297619047619048,0.895833333333333,1.49107142857143,3.52678571428571,16.0238095238095,IGSA,13.6607142857143,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,21.7380952380952
TN,"",KNOXVILLE,37918,5001 MALONEYVILLE RD,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",KNOX COUNTY DETENTION FACILITY,"",https://en.wikipedia.org/wiki/Richard_L._Bean_Juvenile_Detention_Center,"",https://www.openstreetmap.org/?mlat=35.9603948&mlon=-83.9210261&zoom=15,35.9603948,-83.9210261,,true,13.4970238095239,12.9851190476191,true,0.720238095238095,1.41964285714285,0.196428571428571,0.0476190476190476,0.339285714285714,28.0386904761906,USMS IGA,20.5654761904763,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-09-26,Pass,3.70551670551671
TX,United States,Karnes City,78118,409 FM 1144,San Antonio - ERO,San Antonio Field Office,SNA,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,"",SanAntonio.Outreach@ice.dhs.gov,(210) 283-4750,https://www.ice.gov/sites/default/files/images/detention/karnetx_0.jpg,KARNES COUNTY IMMIGRATION PROCESSING CENTER,"",https://en.wikipedia.org/wiki/Immigration_detention,"",https://www.openstreetmap.org/?mlat=28.8849772&mlon=-97.9008356&zoom=15,28.8849772,-97.9008356,2025-08-18T11:00:23.000000+0000,true,56.4553571428572,622.586309523808,true,20.4434523809524,258.038690476191,1.38988095238095,7.22321428571429,43.7708333333333,905.139880952385,DIGSA,605.050595238094,928,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-06-05,Pass,33.2780461031833
FL,United States,Miami,33194,18201 SW 12TH ST,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,https://www.ice.gov/assets/pages/detention/facilities/kromeN_SPC.jpg,KROME NORTH SERVICE PROCESSING CENTER,"",https://en.wikipedia.org/wiki/Miami-Dade_Corrections_and_Rehabilitation_Department,"",https://www.openstreetmap.org/?mlat=25.7741728&mlon=-80.1936200&zoom=15,25.7741728,-80.1936200,2025-08-18T03:14:18.000000+0000,true,447.991071428586,459.187500000024,false,0.633928571428571,0.964285714285714,86.2589285714283,27.6875,22.8214285714286,772.00892857144,SPC,651.491071428583,450,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,2025-05-01,Pass,17.4672627468734
FL,"",TAVARES,32778,551 W MAIN ST,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,"",LAKE COUNTY JAIL,"",https://en.wikipedia.org/wiki/John_Dillinger,"",https://www.openstreetmap.org/?mlat=28.8021812&mlon=-81.7313320&zoom=15,28.8021812,-81.7313320,,true,0.244047619047619,0.979166666666666,true,0.0119047619047619,0.0148809523809524,0.110119047619048,0.0,0.0,1.13988095238095,IGSA,1.0625,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,1.60576923076923
KY,"",LONDON,40744,440 HAMMOCK ROAD,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,"",LAUREL COUNTY CORRECTIONAL CENTER,"",https://en.wikipedia.org/wiki/Youth_detention_center,"",https://www.openstreetmap.org/?mlat=37.1283343&mlon=-84.0835576&zoom=15,37.1283343,-84.0835576,,true,0.723214285714285,0.669642857142857,true,0.202380952380952,0.681547619047619,0.0119047619047619,0.0,0.00892857142857143,2.25595238095238,USMS IGA,1.87202380952381,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,3.09349593495935
LA,United States,Winnfield,71483,560 Gum Spring Road,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,https://www.ice.gov/sites/default/files/images/detention/winn.jpg,WINN CORRECTIONAL CENTER,"",https://en.wikipedia.org/wiki/Winn_Correctional_Center,https://www.wikidata.org/wiki/Q16903557,https://www.openstreetmap.org/?mlat=31.9252280&mlon=-92.6399400&zoom=15,31.9252280,-92.6399400,2025-06-23T03:19:02.000000+0000,true,370.851190476191,1190.95535714286,false,0.547619047619048,0.940476190476191,97.3928571428571,59.6309523809523,62.2946428571428,1343.97619047618,DIGSA,1233.99999999999,946,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-01-16,Pass,59.293549633063
SC,"",LEXINGTON,29072,521 GIBSON ROAD,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,"",LEXINGTON COUNTY JAIL,"",https://en.wikipedia.org/wiki/RJ_May,"",https://www.openstreetmap.org/?mlat=33.9804494&mlon=-81.2374167&zoom=15,33.9804494,-81.2374167,,true,2.22023809523809,1.93154761904761,true,0.142857142857143,0.642857142857142,0.00892857142857143,0.0,0.00297619047619048,4.92559523809534,USMS IGA,3.90178571428577,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-08-07,Pending Final Rating,1.64787339268051
TX,United States,Groesbeck,76642,910 North Tyus Street,Houston - ERO,Houston Field Office,HOU,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,(281) 774-4816,https://www.ice.gov/assets/pages/detention/facilities/limestoneCoDetCntr.jpg,LIMESTONE COUNTY DETENTION CENTER,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=31.5243379&mlon=-96.5338693&zoom=15,31.5243379,-96.5338693,2025-09-17T10:43:35.000000+0000,true,11.9672619047619,38.1160714285714,false,0.0,0.0,0.383928571428571,0.642857142857143,1.5297619047619,47.5267857142857,USMS IGA,30.9613095238095,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-03-27,Pass,14.228813559322
NE,"",NORTH PLATTE,69101,3020 N JEFFERS,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",LINCOLN COUNTY JAIL,"",https://en.wikipedia.org/wiki/Lincoln_Heights_Jail,"",https://www.openstreetmap.org/?mlat=41.1368333&mlon=-100.7612819&zoom=15,41.1368333,-100.7612819,,true,6.25595238095238,5.4077380952381,true,0.398809523809524,5.47619047619047,1.20535714285714,0.87202380952381,1.02380952380952,14.4375,USMS IGA,8.69047619047619,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-12-23,Pending Final Rating,15.5872340425532
IA,"",CEDAR RAPIDS,52401,53 3RD AVENUE BRIDGE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",LINN COUNTY JAIL,"",https://en.wikipedia.org/wiki/Old_Linn_County_Jail,https://www.wikidata.org/wiki/Q28543774,https://www.openstreetmap.org/?mlat=41.9758872&mlon=-91.6704053&zoom=15,41.9758872,-91.6704053,,true,4.86607142857143,3.3125,true,0.178571428571429,0.413690476190476,0.830357142857143,0.68452380952381,1.44642857142857,5.80952380952381,USMS IGA,5.26488095238096,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,Pass,13.7333333333333
OK,"",GUTHRIE,73044,216 S BROAD ST,Dallas - ERO,Dallas Field Office,DAL,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"",Dallas.Outreach@ice.dhs.gov,(972) 367-2200,"",LOGAN COUNTY JAIL,"",https://en.wikipedia.org/wiki/Old_Logan_County_Jail,"",https://www.openstreetmap.org/?mlat=35.8789231&mlon=-97.4252772&zoom=15,35.8789231,-97.4252772,,false,0.663690476190476,1.58928571428571,false,0.0476190476190476,0.163690476190476,0.0178571428571429,0.0119047619047619,0.0148809523809524,2.41964285714286,USMS IGA,0.901785714285713,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-05-13,Pass,2.70526315789474
TX,United States,Laredo,78401,4702 EAST SAUNDERS STREET,Harlingen - ERO,Harlingen Field Office,HLG,TX,United States,Harlingen,78552,1717 Zoy Street,"",Harlingen.Outreach@ice.dhs.gov,(956) 389-7884,https://www.ice.gov/sites/default/files/images/detention/lrdicdf.jpg,LAREDO PROCESSING CENTER,"",https://en.wikipedia.org/wiki/CoreCivic,"",https://www.openstreetmap.org/?mlat=27.5075005&mlon=-99.5069922&zoom=15,27.5075005,-99.5069922,2025-02-10T10:38:10.000000+0000,true,0.625,4.31547619047619,true,26.4047619047619,336.178571428572,6.05357142857143,5.58630952380952,12.2440476190476,343.639880952382,DIGSA,234.130952380952,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-03-20,Pass,34.5141129032258
TX,United States,Encinal,78019,832 EAST TEXAS STATE HIGHWAY 44,San Antonio - ERO,San Antonio Field Office,SNA,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,"",SanAntonio.Outreach@ice.dhs.gov,(210) 283-4750,https://www.ice.gov/sites/default/files/2025-07/detFacLaSalleReg.jpg,LA SALLE COUNTY REGIONAL DETENTION CENTER,"",https://en.wikipedia.org/wiki/Willacy_County_Regional_Detention_Center,"",https://www.openstreetmap.org/?mlat=28.0406329&mlon=-99.3552096&zoom=15,28.0406329,-99.3552096,2025-07-24T10:30:19.000000+0000,true,9.4375,83.5059523809524,false,0.392857142857143,2.39880952380952,0.18452380952381,0.363095238095238,0.994047619047619,94.1934523809523,USMS IGA,58.7053571428572,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-02-07,Pending Final Rating,33.9207746478873
MS,"",CANTON,39046,2935 HIGHWAY 51,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",MADISON COUNTY JAIL,"",https://en.wikipedia.org/wiki/Jefferson_County_Jail,https://www.wikidata.org/wiki/Q132252843,https://www.openstreetmap.org/?mlat=32.6126020&mlon=-90.0367512&zoom=15,32.6126020,-90.0367512,,true,2.40476190476191,4.8005952380953,true,0.056547619047619,0.520833333333333,0.247023809523809,0.0654761904761905,0.0416666666666667,7.42857142857155,USMS IGA,5.66964285714293,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-09-26,Pass,1.96921862667719
OH,United States,Youngstown,44503,110 Fifth Avenue,Detroit - ERO,Detroit Field Office,DET,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,(313) 771-6601,https://www.ice.gov/sites/default/files/images/detFacMahoning_0.jpg,MAHONING COUNTY JAIL,"",https://en.wikipedia.org/wiki/Huron_Historic_Gaol,"",https://www.openstreetmap.org/?mlat=41.1035786&mlon=-80.6520161&zoom=15,41.1035786,-80.6520161,2025-05-06T04:26:48.000000+0000,true,5.89285714285715,25.8422619047619,true,1.13392857142857,8.45238095238096,1.51190476190476,1.67261904761905,0.922619047619048,37.2142857142856,USMS IGA,27.9107142857142,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,"",17.1568998109641
IN,"",INDIANAPOLIS,46203,695 JUSTICE WAY,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,"",MARION COUNTY JAIL,"",https://en.wikipedia.org/wiki/Jared_Fogle,https://www.wikidata.org/wiki/Q28543839,https://www.openstreetmap.org/?mlat=39.7683331&mlon=-86.1583502&zoom=15,39.7683331,-86.1583502,,true,23.6041666666667,28.0654761904762,true,0.318452380952381,0.235119047619048,3.38988095238095,2.13095238095238,2.04761904761905,44.6547619047619,USMS IGA,39.125,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,Pass,18.2677595628415
AR,"",TEXARKANA,71854,2300 EAST STREET,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",MILLER COUNTY JAIL,"",https://en.wikipedia.org/wiki/Jackson_County_Jail_%28film%29,"",https://www.openstreetmap.org/?mlat=33.4254259&mlon=-94.0430937&zoom=15,33.4254259,-94.0430937,,true,0.985119047619046,0.88392857142857,true,0.0148809523809524,0.0625,0.0238095238095238,0.00595238095238095,0.0416666666666667,1.875,USMS IGA,1.55059523809523,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-07-31,Pass,2.35164835164835
SD,"",SIOUX FALLS,57104,500 NORTH MINNESOTA AVENUE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",MINNEHAHA COUNTY JAIL,"",https://en.wikipedia.org/wiki/List_of_people_executed_by_the_United_States_federal_government,"",https://www.openstreetmap.org/?mlat=43.5476008&mlon=-96.7293629&zoom=15,43.5476008,-96.7293629,,true,0.482142857142857,1.50297619047619,true,0.0,0.12202380952381,0.0,0.0,0.00595238095238095,2.10119047619047,USMS IGA,1.39285714285714,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-12-06,Pass,2.42647058823529
MI,United States,Monroe,48161,7000 East Dunbar Road,Detroit - ERO,Detroit Field Office,DET,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,(313) 771-6601,https://www.ice.gov/sites/default/files/images/detention/monromi.jpg,MONROE COUNTY DETENTION-DORM,"",https://en.wikipedia.org/wiki/List_of_prison_escapes,"",https://www.openstreetmap.org/?mlat=41.9145037&mlon=-83.3968252&zoom=15,41.9145037,-83.3968252,2025-04-03T10:59:47.000000+0000,true,16.047619047619,90.7678571428571,false,0.0,0.229166666666667,2.32142857142857,2.4672619047619,5.47619047619048,96.7797619047619,IGSA,80.1369047619047,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-03-13,Pass,38.537517053206
NY,"",FONDA,12068,PARK STREET,Buffalo - ERO,Buffalo Field Office,BUF,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,(716) 464-5800,"",MONTGOMERY COUNTY JAIL,"",https://en.wikipedia.org/wiki/Montgomery_County_Jail_and_Sheriff%27s_Residence,https://www.wikidata.org/wiki/Q5508419,https://www.openstreetmap.org/?mlat=42.9544248&mlon=-74.3769163&zoom=15,42.9544248,-74.3769163,,true,0.30952380952381,1.14285714285714,true,0.0,0.0684523809523809,0.00595238095238095,0.0119047619047619,0.0297619047619048,1.47321428571428,IGSA,0.654761904761904,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,1.953125
MP,United States,"Susupe, Saipan",96950,Vicente T Seman Bldg Civic Center,San Francisco - ERO,San Francisco Field Office,SFR,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,(415) 365-8800,https://www.ice.gov/assets/pages/detention/facilities/cnmi.png,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),"",https://en.wikipedia.org/wiki/Northern_Mariana_Islands_Department_of_Public_Safety,"",https://www.openstreetmap.org/?mlat=15.1576997&mlon=145.7098572&zoom=15,15.1576997,145.7098572,2025-07-24T10:02:46.000000+0000,true,3.61309523809524,3.94642857142857,true,0.12797619047619,0.895833333333333,2.52678571428571,0.735119047619048,0.0,5.32142857142857,USMS IGA,7.53571428571428,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-05-02,Pass,39.0961538461538
PA,United States,Philipsburg,16866,555 GEO Drive,Philadelphia - ERO,Philadelphia Field Office,PHI,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,(215) 656-7164,https://www.ice.gov/assets/pages/detention/facilities/moshannon.png,MOSHANNON VALLEY PROCESSING CENTER,"",https://en.wikipedia.org/wiki/Moshannon_Valley_Correctional_Center,"",https://www.openstreetmap.org/?mlat=40.8964465&mlon=-78.2205688&zoom=15,40.8964465,-78.2205688,2025-08-14T03:24:42.000000+0000,true,696.252976190479,650.223214285716,true,25.4940476190476,23.1279761904762,187.080357142857,63.6279761904762,74.3363095238095,1070.05357142857,DIGSA,1031.93452380953,800,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-03-06,Pass,60.577734375
TX,United States,Conroe,77301,806 HILBIG RD,Houston - ERO,Houston Field Office,HOU,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,(281) 774-4816,https://www.ice.gov/sites/default/files/images/detention/montgomeryFacility.jpg,MONTGOMERY ICE PROCESSING CENTER,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=30.3118769&mlon=-95.4560512&zoom=15,30.3118769,-95.4560512,2025-06-11T14:27:49.000000+0000,true,604.202380952396,496.145833333346,true,44.3363095238095,73.4047619047616,203.270833333333,134.907738095238,155.910714285714,724.000000000026,CDF,930.773809523824,750,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,2024-12-05,Pass,25.9182059570538
IA,"",MUSCATINE,52761,400 WALNUT STREET,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",MUSCATINE COUNTY JAIL,"",https://en.wikipedia.org/wiki/Old_Jail_%28Muscatine%2C_Iowa%29,"",https://www.openstreetmap.org/?mlat=41.4246132&mlon=-91.0436508&zoom=15,41.4246132,-91.0436508,,true,5.57440476190476,4.30654761904762,true,0.214285714285714,1.2172619047619,1.66369047619048,0.601190476190476,0.514880952380952,8.53273809523809,USMS IGA,9.11309523809524,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,16.7462686567164
NY,"",EAST MEADOW,11554,100 CARMAN AVENUE,New York - ERO,New York City Field Office,NYC,NY,United States,New York,10278,"26 Federal Plaza 9th Floor, Suite 9-110","",NewYork.Outreach@ice.dhs.gov,(212) 436-9315,"",NASSAU COUNTY CORRECTIONAL CENTER,"",https://en.wikipedia.org/wiki/Nassau_County_Sheriff%27s_Department,https://www.wikidata.org/wiki/Q113367923,https://www.openstreetmap.org/?mlat=40.7142296&mlon=-73.5595107&zoom=15,40.7142296,-73.5595107,,true,3.30952380952383,9.4583333333334,true,0.0178571428571429,0.00892857142857143,0.0297619047619048,0.0208333333333333,0.0297619047619048,12.7142857142857,USMS IGA,9.36904761904768,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,2.26882320133854
