_repaired_record,address.administrative_area,address.country,address.locality,address.other_localities,address.other_postal_codes,address.other_streets,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.source_urls,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,inspection.details.0.date,inspection.details.0.url,inspection.details.0.text,image_url,osm.latitude,osm.longitude,osm.url,name,other_names,other_phones,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,source_urls,vera_id,wikipedia.page_url,wikidata.page_url
true,PR,"",GUAYNABO,"","","",00965,651 FEDERAL DRIVE SUITE 104,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,STAGING,,,,,,,,,"",18.3591596,-66.1156802,https://www.openstreetmap.org/?mlat=18.3591596&mlon=-66.1156802,SAN JUAN STAGING,"","",,"",3.054208274,true,0.031496,1.322835,true,1.92126,12.850394,9.015748,100,2.015748,0.811024,0.503937,12.795275,11.385827,2,1.732283,1.007874,1.9212612.8503940.0314961.322835,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,AZ,United States,San Luis,"","","",85349,406 North Avenue D,CA,United States,San Diego,92101,880 Front Street #2242,San Diego and Imperial County,SanDiego.Outreach@ice.dhs.gov,San Diego Field Office,SND,San Diego - ERO,https://www.ice.gov/contact/field-offices?page=6&exposed_form_display=1,(619) 436-0410,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-04-25 00:00:00,Pass,"Jan. 14-16, 2020","","",https://www.ice.gov/assets/pages/detention/facilities/sanLuisDetCntr.jpg,32.4858429,-114.7172531,https://www.openstreetmap.org/way/262287452,SAN LUIS REGIONAL DETENTION CENTER,"","",2025-12-17T02:27:22.000000+0000,"",62.08030303,true,1.251969,56.275591,true,58.472441,209.716535,165.84252,100,36.125984,11.937008,15.535433,262.11811,241.125984,39.330709,18.913386,26.346457,58.472441209.7165351.25196956.275591,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/san-luis-regional-detention-center","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,FL,"",SARASOTA,"","","",34237,2020 MAIN ST,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,,,,"",27.3362853,-82.5297895,https://www.openstreetmap.org/?mlat=27.3362853&mlon=-82.5297895,SARASOTA COUNTY JAIL,"","",,"",1.379310345,true,0.007874,0.03937,true,0.110236,1.110236,0.425197,,0.055118,0.047244,0.086614,1.07874,0.480315,0.559055,0.188976,0.03937,0.1102361.1102360.0078740.03937,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_serial_killers_active_in_the_2020s,""
false,NE,"",PAPILLION,"","","",68046,1208 GOLDEN GATE DRIVE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,Scheduled FY26,,,,,"",41.1434535,-96.0419407,https://www.openstreetmap.org/way/14206578,SARPY COUNTY JAIL,"","",,"",20.166666667,true,0.464567,1.456693,true,10.070866,8.511811,13.582677,,4.244094,4.291339,4.653543,7.314961,6.173228,3.433071,4.929134,5.968504,10.0708668.5118110.4645671.456693,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,WI,"",BARABOO,"","","",53913,1300 LANGE CT,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,Scheduled FY26,,,,,"",43.4615055,-89.7672991,https://www.openstreetmap.org/way/1291544167,SAUK COUNTY SHERIFF,"","",,"",14.704225352,true,0,0,true,4.417323,9.535433,9.062992,,0.984252,2.338583,1.519685,9.110236,4.779528,0.952756,6.15748,2.062992,4.4173239.53543300,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,IA,"",DAVENPORT,"","","",52801,416 W 4TH ST,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,Scheduled FY26,,,,,"",41.5236168,-90.5788339,https://www.openstreetmap.org/way/16031490,SCOTT COUNTY DET. FACILITY,"","",,"",1.956521739,true,0,0.007874,true,1.283465,0.165354,1.23622,,1.330709,0.031496,0,0.094488,0.070866,0.173228,0.291339,0.92126,1.2834650.16535400.007874,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"","",""
false,AR,"",FORT SMITH,"","","",72901,801 SOUTH A STREET,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,ODO OASIP,2025-06-12 00:00:00,Pass,"Jun. 10, 2025","","","",35.3822229,-94.4225650,https://www.openstreetmap.org/way/12935082,SEBASTIAN COUNTY DETENTION CENTER,"","",,"",1.507042254,true,0.031496,0.094488,true,0.456693,1.110236,1.165354,,0.307087,0.165354,0.251969,0.968504,0.834646,0.275591,0.275591,0.307087,0.4566931.1102360.0314960.094488,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,OH,United States,Tiffin,"","",3040 South State Route 100,44883,3040 SOUTH STATE HIGHWAY 100,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(313) 771-6601,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-10-31 00:00:00,Pass,"May 2, 2024","","",https://www.ice.gov/sites/default/files/images/detention/senecoh_0.jpg,41.1144850,-83.1779537,https://www.openstreetmap.org/?mlat=41.1144850&mlon=-83.1779537,SENECA COUNTY JAIL,"","",2025-12-17T02:06:19.000000+0000,"",29.583333333,true,0.440945,4.173228,true,11.677165,43.937007,37.086614,0,2.354331,1.929134,9.818898,46.125985,38.76378,10.496063,6.244094,4.724409,11.67716543.9370070.4409454.173228,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/seneca-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,MN,United States,Elk River,"","",13880 Business Center Drive NW,55330,13880 Business Center Drive,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-05-02 00:00:00,Pass,"Jul. 22-24, 2014","","",https://www.ice.gov/sites/default/files/images/detention/sherbmn.jpg,45.3037535,-93.6200234,https://www.openstreetmap.org/way/1008769163,SHERBURNE COUNTY JAIL,"","",2026-01-07T06:32:43.000000+0000,"",22.924092409,false,3.811024,4.393701,true,26.346457,67.952756,52.787402,0,18.204724,6.456693,10.92126,66.92126,41.866142,25.031496,26.007874,9.598425,26.34645767.9527563.8110244.393701,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/sherburne-county-jail-services","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,IA,United States,Orange City,"","","",51041,4363 Ironwood Avenue,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",,"",,,,https://www.ice.gov/sites/default/files/2026-02/siouxCountyJail.png,43.0188256,-96.0774475,https://www.openstreetmap.org/way/1282664540,SIOUX COUNTY JAIL,"","",2026-02-18T02:38:27.000000+0000,"",31.147058824,true,0.188976,0,true,5.165354,7.133858,9.102362,0,2.015748,2.070866,2.07874,6.322834,5.929134,1.165354,2.755906,2.637795,5.1653547.1338580.1889760,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/sioux-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,WV,"",CHARLESTON,"","","",25309,1001 CENTER WAY,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-09-26 00:00:00,Pass,,,,"",38.3505995,-81.6332812,https://www.openstreetmap.org/?mlat=38.3505995&mlon=-81.6332812,SOUTH CENTRAL REGIONAL JAIL,"","",,"",8.750988142,false,0.031496,2.362205,true,6.047244,29.19685,13.370079,,3.590551,1.070866,2.566929,30.409449,21.874016,9.173228,3.795276,2.795276,6.04724429.196850.0314962.362205,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/West_Virginia_Division_of_Corrections_and_Rehabilitation,""
true,LA,United States,Basile,"","",3843 Stagg Ave,70515,3843 Stagg Avenue,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/southLouisianaIPC.jpg,30.4875023,-92.5831512,https://www.openstreetmap.org/way/1424329523,SOUTH LOUISIANA ICE PROCESSING CENTER,"","",2025-12-17T02:26:58.000000+0000,"",46.35086573,true,153.165354,824.511811,true,0.094488,1.488189,599.307087,700,93.102362,40.708661,46.84252,798.606299,602.188976,132.716535,187.354331,57,0.0944881.488189153.165354824.511811,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/south-louisiana-ice-processing-center","",https://en.wikipedia.org/wiki/South_Louisiana_ICE_Processing_Center,""
false,TX,United States,Pearsall,"","","",78061,566 Veterans Drive,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,https://www.ice.gov/contact/field-offices?page=6&exposed_form_display=1,(210) 283-4750,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-02-06 00:00:00,Pass,"Feb. 6-8, 2024","","",https://www.ice.gov/sites/default/files/images/detention/stcdftx.jpg,28.8946120,-99.1219000,https://www.openstreetmap.org/way/1426753961,SOUTH TEXAS ICE PROCESSING CENTER,"","",2026-02-10T02:30:49.000000+0000,"",47.237837838,true,42.480315,80.133858,true,471.385827,1164.685039,993.551181,1350,163.102362,109.094488,335.543307,1150.944882,977.409449,321.740157,294.944882,164.590551,471.3858271164.68503942.48031580.133858,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/south-texas-ice-processing-center","",https://en.wikipedia.org/wiki/South_Texas_Detention_Facility,""
true,WV,"",HOLDEN,"","","",25625,13 GASTON CAPERTON DR,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,,,,"",37.8245655,-82.0603040,https://www.openstreetmap.org/?mlat=37.8245655&mlon=-82.0603040,SOUTHWESTERN REGIONAL JAIL,"","",,"",6.782608696,false,0,0.173228,false,0.228346,2.173228,0.574803,,0,0,0.228346,2.346457,2.574803,0,0,0,0.2283462.17322800.173228,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/West_Virginia_Division_of_Corrections_and_Rehabilitation,""
false,MI,United States,Port Huron,"","","",48060,1170 Michigan Road,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(313) 771-6601,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-09-19 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/dfStClair.jpg,42.9426053,-82.4799303,https://www.openstreetmap.org/way/1282660460,ST. CLAIR COUNTY JAIL,"","",2026-01-20T05:29:52.000000+0000,"",38.686131387,false,0,0,true,8.566929,40.645669,26.968504,0,4.433071,2.409449,3.944882,38.425197,36.110236,7.047244,2.527559,3.527559,8.56692940.64566900,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/st-clair-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,MO,United States,Ste. Genevieve,"","",5 Basler Drive,63670,5 BASLER DR,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",,"",,,,https://www.ice.gov/sites/default/files/images/detFacGenevieve.png,37.9671384,-90.0556968,https://www.openstreetmap.org/way/18685913,STE. GENEVIEVE COUNTY SHERIFF/JAIL,"","",2025-12-17T02:09:14.000000+0000,"",20.642215569,true,1.031496,9.692913,true,17.228346,90.622048,55.511811,0,6.787402,7.574803,18.251969,85.96063,79.614173,14.204724,16.330709,8.425197,17.22834690.6220481.0314969.692913,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/ste-genevieve-county-detention-center","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,GA,United States,Lumpkin,"","","",31815,146 CCA Road,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,https://www.ice.gov/contact/field-offices?page=0&exposed_form_display=1,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-20 00:00:00,Pass,"Aug. 21-23, 2012","","",https://www.ice.gov/sites/default/files/images/detention/stwrtga.jpg,32.0356342,-84.7719795,https://www.openstreetmap.org/way/1229799516,STEWART DETENTION CENTER,"","",2025-12-17T02:04:35.000000+0000,"",49.979698167,true,60.771654,253.511811,true,567.062992,1128.070866,1257.606299,1600,329.440945,199.141732,229.15748,1251.677165,923.866142,496.393701,304.259843,284.897638,567.0629921128.07086660.771654253.511811,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/stewart-detention-center","",https://en.wikipedia.org/wiki/Stewart_Detention_Center,https://www.wikidata.org/wiki/Q28446279
false,NH,United States,Dover,"","","",03820,266 County Farm Road,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(781) 359-7500,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-27 00:00:00,Pass,"Sept. 21-23, 2021  (follow-up)","","",https://www.ice.gov/sites/default/files/images/detention/boston-strafford.jpg,43.2192302,-70.9386083,https://www.openstreetmap.org/way/18873646,STRAFFORD COUNTY CORRECTIONS,"","",2025-12-17T02:26:35.000000+0000,"",43.948087432,true,1.771654,17.354331,true,43.299213,82.472441,69.03937,0,28.826772,11.732283,10.535433,93.80315,39.519685,3.023622,54.905512,47.448819,43.29921382.4724411.77165417.354331,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/strafford-county-corrections","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,WY,United States,Rock Springs,"",82901,50140 US Highway 191 South,82935,50140 UNITED STATES HIGHWAY 191 SOUTH,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,Denver Field Office,DEN,Centennial - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(720) 873-2899,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,ODO OASIP,2025-05-08 00:00:00,Pass,"May 8, 2025","","",https://www.ice.gov/sites/default/files/images/detFacSweetwater.png,0,0,"",SWEETWATER COUNTY JAIL,"","",2025-12-17T02:26:18.000000+0000,"",8.821052632,true,0,0.133858,true,4.440945,4.307087,6.299213,0,3.173228,0.244094,1.275591,4.188976,3.188976,2.496063,2.724409,0.472441,4.4409454.30708700.133858,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/sweetwater-county-detention-center","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,TX,United States,Taylor,"","","",76574,1001 Welch Street,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,https://www.ice.gov/contact/field-offices?page=6&exposed_form_display=1,(210) 283-4750,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-12-19 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/ccahutx.jpg,30.5647288,-97.4194342,https://www.openstreetmap.org/way/1164913534,T DON HUTTO DETENTION CENTER,"","",2026-02-05T05:26:26.000000+0000,"",39.285988484,false,0,0,true,117.094488,339.314961,268.614173,461,53.496063,46.299213,59.314961,297.299212,267.496063,45.212598,87.937008,55.76378,117.094488339.31496100,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/t-don-hutto-detention-center","",https://en.wikipedia.org/wiki/T._Don_Hutto_Residential_Center,""
false,TX,"",SAN ANGELO,"","","",76903,122 WEST HARRIS AVENUE,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,,,,"",31.4631643,-100.4396099,https://www.openstreetmap.org/way/21285832,TOM GREEN COUNTY JAIL,"","",,"",1.414814815,true,0.11811,0.228346,true,0.244094,0.92126,0.874016,,0.188976,0.307087,0.149606,0.866142,0.858268,0.385827,0.133858,0.133858,0.2440940.921260.118110.228346,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/National_Register_of_Historic_Places_listings_in_the_West_Texas_region_of_Texas,https://www.wikidata.org/wiki/Q110000653
false,UT,"",TOOELE,"","","",84074,47 SOUTH MAIN STREET,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,Scheduled FY27,,,,,"",40.5307776,-112.2982800,https://www.openstreetmap.org/?mlat=40.5307776&mlon=-112.2982800,TOOELE COUNTY JAIL,"","",,"",3.149484536,true,0.023622,1.007874,true,2.228346,6.299213,4.480315,,1.456693,1.480315,2.401575,4.220472,2.858268,4.858268,1.007874,0.834646,2.2283466.2992130.0236221.007874,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
